text,labels
Mong la cơ_quan chưa năng câp cao vao cuôc điều_tra lai moi viêc sẽ đươc sang tõ,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mong kiếp sau người cha và con_gái vẫn là cha con ... .,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mong kẻ ác sẽ bị trừng_trị thích_đáng,"[0,0,1,1,0,0,0]"
Mong hai cha con về với đất phật,"[0,0,0,0,0,0,0,0,0,0]"
Mong hai cha con gặp nhau Nam_Mô A_Di_Đà_phât,"[0,0,0,0,0,0,0,0]"
Mong đừng chết để nó trả báo từ từ làm gánh nặng cho cả nhà no,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mong đời này nó sống kiểu thực_vật ! Luật_pháp k được thì dùng luật đời vậy thôi !,"[0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0]"
Mong_Dĩmm sống thặc với dới tánh của mình . Đừng như LoLo,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mong diễm tgì MIQ,"[0,0,0,0,0,0,0,0]"
"Mong CQCN cấp cao hơn có thẩm_quyền điều_tra lại vụ án làm sáng_tỏ , công_bằng cho ng đã khuất !","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mong cơ_quan vào cuộc_sống lấy lại,"[0,0,0,0,0,0]"
Mong cơ_quan pl vào_cuộc sử lý nghiêm cán_bộ nào để vụ này sảy ra nghiêm_trọng như_vậy,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mong cơ_quan pháp_luật điều_tra lai vụ gây tai_nạn cho cháu bé ! ! !,"[0,0,0,0,0,0,0,0,0,0,0,0]"
Mong cơ_quan luật_pháp cao_cấp hơn vào cuộc lấy lại công_bằng cho 2 cha con,"[0,0,0,0,0,0,0,0,0,0,0,0]"
"Mong công_lý trả lại sự công_bằng cho gia_đình nạn_nhân 🥹 Đừng bao_giờ trách vì_sao có những chuyện lại k thuận ý mình . nếu đã ko thuận ý mình . thì chắc chắc thuận theo ý trời , mà đã là ý trời . thì yên_tâm . trời_đất k thiên_vị cho ai cả 🙂","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mong công_lý được thực_thi 😭,"[0,0,0,0,0]"
Mong công_lý cho người đã khuất yên_nghỉ,"[0,0,0,0,0,0,0]"
Mong công_lí sẽ đến,"[0,0,0,0,0]"
Mong công_an vào_cuộc làm sáng_tỏ,"[0,0,0,0]"
Mong có luật_sư nào cứng đứng ra giúp gia_đình đòi lại công_lí,"[0,0,0,0,0,0,0,0,0,0,0]"
Mong_chờ pháp_luật công_bằng đưa ra ánh_sáng,"[0,0,0,0]"
"Mong cho thằng tài_xế sống ... sống dở chết_dở , chứ nó mà chết thì vụ này xem như kết_thúc , còn gì công_bằng ? Số nó đã đc định_đoạt , nghiệp cả họ nhà nó tới nơi rồi .","[1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0]"
Mong cho thằng này đúng chết để cho nó sống sống để trả_nghiệp,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Mong cho sống mà chịu trách_nhiệm với pháp_luật và lương_tâm , chết thì nhẹ quá","[0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mong cho nó sống . Để nó còn chịu tội,"[0,0,0,0,0,0,0,0,0,0,0,0]"
"Mong cho nó sống , nhưng nằm liệt_giường , ăn ngủ ỉa đái trên giường cỡ 20 năm để oan_hồn cháu gái bị nó tông chết oan được siêu_thoát ở nơi chín suối .","[1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mong cho nó sống thực_vật đến vài chục năm nữa mong cả GĐ nhà nó từ giờ chỉ có sóng_gió,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
"Mong cho nó Sống làm người thực_vật để trả nghiệp mà nó tạo ra . Thứ ác_ôn của xã_hội . Thay_vì đem bao_nhiêu tiền để chạy_tội để hối_lộ thì đền_bù cho GĐ người_ta đi , lại thăm_hỏi chia_sẻ với GĐ người_ta . Nuôi con cực_khổ 10may năm trời . Nó ko nghĩ trường_hợp của con nó như thế nó sẽ đau_lòng thể_nào . Không có đạo_đức không có_nhân_tính kể_cả một GĐ nó luôn chứ ko riêng thằng đó . Con mình làm sai còn bao_che xem mạng người như cỏ rác . Trổ_nghiệp là vừa là đáng_đời","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0]"
"Mong cho nó sống ko bằng chết , mong cho hai linh_hồn của hai cha con về báo_oán nó .","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
Mong cho nó sống dở chết_dở,"[1,1,1,1,1,1,0]"
mong cho no mau tỉnh để cả họ nó dc đi tò hết,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mong cho nó đừng chết nhé . hãy sống để mà trả_nghiệp,"[0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mong cho nó đừng chết . Sống khùng khùng điên điên là đúng luật . Nếu sống thực_vật càng tốt .,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0]"
"Mong cho em nó còn sống mà là sống thực_vật , chứ k thì khổ_thân bc a kia quá oan_ức","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mong cho Đảng và Nhà_Nước triệt cái bọn tiktoker này hết là dân giàu nước mạnh liền,"[0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0]"
Mong cho a nằm 1 chỗ ỉa đái tùm_lum người lở_loét k tự hoạt_động đc .,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Mong cháu an_nghỉ 
 Họ làm sai lương_tâm họ sẽ bị day_dứt sống o yên","[0,0,0,0,0,0,0,0,0,0,0,0,0]"
"mong cấp trên xem_xét_lại , lấy lại công_bằng cho cháu","[0,0,0,0,0,0,0,0,0,0]"
Mong cấp cao vào_cuộc cho hai cha con ra đi thanh_thản,"[0,0,0,0,0,0,0,0,0,0,0]"
mong cán_cân vào_cuộc công_bằng để lần sau không còn tái_diễn thêm cảnh đau_thương này nữa,"[0,0,0,0,0,0,0,0,0,0,0,0]"
mong các đồng_chí cấp nhà sớm giải_quyết chuyện này . . trả lại sự công_bằng cho dân_nghèo thấp cổ bé họng . . nếu như_không làm sáng_tỏ thì chắc_chắn sắp tới đây sẻ có rất nhiều vụ xảy ra tương_tự như_vậy,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mong các cơ_quan lãnh_đạo cấp cao xem_xét lại vụ_việc của bé Bảo_Trân bị hại xử_lý_tài_xế gây tai_nạn cho bé chân Đúng người đúng tội để giải_oan cho cháu và mong các cơ_quan cầm luật xử đáng cho đúng để không có hậu_quả như hiện_tại nếu luật_pháp sự đúng thì đâu có chuyện đau_thương như gì xảy ra,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Mong các bác lãnh_đạo vào_cuộc , làm sáng_tỏ đúng sai , xem công_lí có bị bẻ cong không , nếu bị bẻ cong thì tại_sao ? Các bác_bỏ_tù hết thì dân mới yên_lòng .","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Mong Bộ_trưởng Bộ Công_an vào_cuộc , điều_tra lại vụ án này","[0,0,0,0,0,0,0,0,0]"
MONG BỘ CÔNG_AN VÀO CUỘC . BỘ THANH_TRA VÀO CUỘC . VỤ ÁN NÀY MỚI ĐƯỢC SÁNG_TỎ . MỘT LŨ KHỐN_NẠN . Hiếp_đáp nhân_dân_nghèo .,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0]"
mong bộ công_an vào_cuộc bộ thanh_tra vào cuộc vụ án này mới được sáng_tỏ một lũ khốn_nạn hiếp_đáp nhân_dân_nghèo,"[0,0,0,0,0,0,0,0,0,0,0,1,1,0]"
Mong bọn mà sự_vụ này cũng phải chả nghiệp nốt đi . Tòa_mù thì ông trời đã nhìn thấy .,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mong_Bo CA tai ’ điều_tra công_lý được thực_thi tra lại công_bằng cho 2 cha con,"[0,0,0,0,0,0,0,0,0,0,0,0]"
Mong bạn sống thực_vật 100 năm nữa để gd bạn vui_vẻ trả nợ_đời cho xã_hội,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Mong bản_án được lật lại . Nhà_nước hãy trả lại sự công_bằng cho người dân thấp cổ bé họng , để người đã khuất được yên_nghỉ","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mong_bác tô sớm vào_cuộc,"[0,0,0,0]"
Mong_bác tô lâm vào_cuộc ak chứ đề tình_trạng bao_che này sẽ còn mãi bác ơi,"[0,0,0,0,0,0,0,0,0,0,0,0,0]"
mong bác tô lâm vào_cuộc ak chứ đề tình_trạng bao_che này sẽ còn mãi bác ơi,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mong_bác tô lâm và người có thẩm_quyền cao sét duyệt lại vụ án cho dân còn lòng tin là pháp_luật,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mong_bác tô lâm mạnh_tay với bộ_máy hành dân hơn_nữa,"[0,0,0,0,0,0,0]"
Mong_bác Tô_Lâm_đọc được và ra_lệnh xử đúng người đúng tội,"[0,0,0,0,0,0,0,0,0]"
Mong_bác Tô Lâm biết được vụ nầy để lấy lại công_bằng cho người cha mất con . .,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mong_Bác_sỹ tận_tình cứu_chữa,"[0,0]"
Mong bác_sĩ có y_đức vô_tình cắt dứt dây thần_kinh khôn của nạn_nhân_công_đức vô_lượng,"[0,0,0,1,1,1,0,0,0]"
Mong_Bác Nơi sớm vào_cuộc,"[0,0,0,0]"
Mong bà_con bình an ...,"[0,0,0,0,0,0]"
Mong áo vàng sống mạnh_mẽ như cây như cỏ,"[0,0,0,0,0,0,0,0,0,0]"
"Mong áo vàng đừng chết , sống đi còn xem kịch hay mới bắt_đầu","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mong anh lái_xe còn sống để còn trả nợ_đời chứ chứ chết thì nhẹ_nhàng quá,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mong anh cố_gắng chóng_khỏe và sớm gặp lại anh ấy nhé ạ . . Thương Anh ! !,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mong anh còn sống để đọc những câu chửi_rủa này cả nhà anh cứ từ từ mà nghe chứ t ko tin là đâm chết người mà_lại được ngồi ở nhà đâu như_vậy còn ai tin vào pháp_luật Việt_Nam nữa,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
"Mong anh ấy sớm ổn_định , và mãi_mãi ổn_định trên giường_bệnh","[0,0,0,0,0,0,0,0,0]"
Mong ad công_khai ảnh đại_diện của đứa mất_dạy thích làm kẻ thứ ba như_vậy . Đã làm xấu mặt phụ_nữ Việt_Nam lại còn công_khai coi_thường người_nhà quân_nhân như_vậy là không chấp_nhận được rùi . Người có não không ai làm vậy cả,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mong a sống . . để thấy . . cảm_nhận,"[0,0,0,0,0,0,0,0,0,0,0]"
Mong a sống k bằng chết,"[0,0,0,0,0,0,1,0]"
Mong 2bố con an_nghỉ nơi chín suối,"[0,0,0,0,0,0,0,0,0]"
Mong 2 bố con an Nghĩ ! ! Thuong,"[0,0,0,0,0,0,0,0,0,0,0,0]"
Mom thui qua con nay loài kg an học mat dai kg so mot con nao tai sao len xin lỏi khóc nhu cho,"[1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0]"
"Mõm nhiều hơn làm , ng ta đeo gì kệ ng ta , miễn_là yêu nước , ai cấm đeo ah","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
mom nào đồn ác v,"[0,0,0,0,0,0,0]"
Mom nào đồn ác_thế,"[0,0,0,0,0,0]"
mom đòn chứ ai đồn,"[0,0,0,0,0,0,0]"
Mom_chấp niệm thế à,"[0,0,0,0,0]"
"Mọi thứ đều có luật nhân_quả , cái gì đến sẽ đến vấn_đề là thời_gian .","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mọi sự ngu đôt đều phải trả_giá,"[1,1,1,1,1,1,1,1,0]"
Mọi sự ngu_dốt đều trả_giá bằng tiền_mặt,"[1,1,1,1,0,0]"
Mọi sự ngoo zốt đều phải trả_giá 🙂 🙂 . Lúc khôn ko ai hay . Lúc ngoo 1 cái cả nước cùng biết,"[1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0]"
"Moi người Xem đây mà là hình_ảnh thật thì mình học luật sai hết rồi cái này công_an kêu vượt lấn làn ah chắc vượt cùng chiều bé gái đi xe_đạp ép 2 ôtô vượt luôn ghê_thế hả mấy ông công_an , còn đi chiều ngược_lại đi bên phải gọi là sai thế đi bên trái là đúng , vậy luật thay_đổi từ khi nào ko biết","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mọi người thông_cảm_e nó lần đầu đc thấy trai . Với_lại tới mùa động_đực nên xồn xồn vậy đó .,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mọi người rủa 1 tiếng nó sống_còn hơn chết nữa,"[0,0,0,0,0,0,0,0,0,0,0]"
Mọi người ơi vụ này mình chưa hiểu gì về cái chết tai_nạn của cháu bé . Cho mình biết với,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mọi người ơi về ngủ đi . Mai xem tivi cũng đc mà !,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mọi người ơi mỗi người cho bố con nhà cô bé tai_nạn một câu niệm phật để họ siêu_thoát về cõi vĩnh_hằng Adiđaphât,"[0,0,0,0,0,0,0,0,0,0,0]"
Mọi người ơi hay chia sẽ để đòi lại công_bằng . Vụ này gần nhà mình . Con ông cháu cha luôn dc che_chở dân_nghèo biết sống sao . Hi_vọng vụ_việc này dc sáng_tỏa giúp lòng dân an_tâm tin_tưởng vào pháp_luật nhà nc hơn .,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mọi người ơi các chiến_sĩ đang thực_hiện nhiệm_vụ được giao đấy ạ mọi người không nên cản_trở ạ vui thôi ạ không nên vui quá hoá vô_duyên,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Mọi người nên tránh xa các loại như trên , để hiểu hơn về MXH. . về lợi_ích của bọn tội_phạm này","[0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0]"
Mọi người hãy theo_dõi vụ án,"[0,0,0,0,0,0,0]"
Mọi người hãy cùng nhau lên_tiếng để ủng_hộ gia_đình bé Nguyễn_Ngọc_Bảo Trân đòi lại công_lý,"[0,0,0,0,0,0,0,0,0,0,0,0]"
Mọi người đừng buồn khi nghe nó có dấu_hiệu sinh_tồn . Đạn vào não mà lấy ra thì nó cũng ngủ người thực_vật thôi . Nó đang trả nợ nghiệp và trả nợ về cách sống của nó đấy,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
mọi người đừng buồn khi nghe nó có dấu_hiệu sinh_tồn đạn vào não mà lấy ra thì nó cũng ngủ người thực_vật thôi nó đang trả nợ nghiệp và trả nợ về cách sống của nó đấy,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
Mọi người đông vui quá suốt chương_trình mình cố_gắng không xả rác và nhớ dọn rác trước khi về nha mọi người thể_hiện_tình_yêu Tổ_Quốc đúng nghĩa mọi người ơi chứ đừng nói mồm nhé mãi yêu ♥ ️,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mọi người đêm nay k ngủ 😂,"[0,0,0,0,0,0,0,0,0]"
mọi người dân phải học_hỏi ông ý nhưng ông ý ức_chế quá đáng_ra phải cho ông tài_xế đó máy_viên nữa thì chết cũng sứng đáng,"[0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0]"
Mọi người cứ tranh_luận làm gì ? E ấy mới là đội_viên thôi . Đã đến tuổi làm đoàn_viên đâu . Nên chỉ nghĩ được như vậy thôi . !,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mọi người cứ nguyền_rủa thằng tài_xế thế này sao nó và gia_đình nó sống nỗi với lại mấy thằng kia nữa ... 2 mạng người chắc cơm nuốt ko trôi rồi,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mọi người còn tin nhân_quả nữa không ? Nhân_quả là trò_đùa là sự thao_túng dẫn_dắt tâm_lý cho bọn ngu dân,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Mọi người có clip vụ_việc ko , cho mình xin với . Xem để biết thế_nào còn biết đường mà phán .","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Mọi người bình an , giữ sức_khoẻ và không vứt rác bừa_bãi nhé 🇻 🇳 🇻 🇳 🇻 🇳","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mọi ng kêu có gì ng ta thấy ng ta né các thứ he . Chứ t là t tin k đc . Gặp mấy cha xe_tải xa khách xe công nó lấn muốn tấp vô lề chứ ở đó né,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mọi ng cho mình hỏi vụ này ntn với ạ,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mọi ng Sân si quá 🥴,"[0,0,0,0,0,0,0,0]"
Moi lan nhiều ca lm mà nhỉ .,"[0,0,0,0,0,0,0,0,0,0,0]"
Moẹ tụi nó lũ óc này,"[1,1,1,1,1,1,1,1,0]"
"Moẹ nó đúng là ở Ác sống dai , , ráng sống đi con trời phật Hành gia_đình con_cái mầy cuộc_sống làm gì cũng có cái giá","[1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
Model con_nít pha người nhớn,"[0,0,0,0,0,0,0]"
Moá . Ng ác thường sống nhởn_nhơ chời ơi !,"[0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Moá , , , xe_tải lần lan rồi mà lũ chó này nó xử vậy người cha bức_xúc phải rời , , , , vụ này chắc chìm xuống nữa đây","[1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Moá_vậy_mà đứng nhìn gặp tôi là sát định,"[0,1,1,1,1,1,1,1,0]"
"Moá_tức tao , zay moa ko chết , thật bất_công","[0,0,0,0,0,0,0,0,0,0,0,0]"
Móa nó cho nó sống đừng cho nó chết sống nửa người nửa vật vậy mới đâu khổ,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Moa mấy thằng l du đảng sống dai vl,"[1,1,1,1,1,1,1,1,1,1,1,1,0]"
"Moá dị mà cứ tưởng chỉ có trong phim , ai_ngờ ngoài đời cũng y_vậy ... Mà thôi lách được luật chứ éo lách được kẹo đồng , rán sống trả nghiệp đi ... .","[1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Móa con này đem bỏ lồng thả trôi_sông . mất_nết,"[0,0,0,0,0,0,0,1,0,0,0,0]"
Moá chó chết này còn sống hả vào bệnh_viện nã thêm viên nữa cho nó chết luôn rồi đêm ra đường cho xe cán qua cán lại cho nát thịt ra rồi đêm xuống hầm cức bỏ,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
Moá bị khùng hả,"[0,0,0,0,1,0,0]"
Moá bắn vô đầu mà k chết . Dai như đỉa,"[1,1,1,1,1,1,1,1,1,0,1,1,1,1,0]"
Moá 2 cha con chết vì 1 thằng,"[0,0,0,0,0,0,1,0,0,0,0]"
Mỏ như cái lồn linh cá_lóc,"[1,1,0,0,1,1,0,0]"
Mỏ_dảnh,"[0,0]"
mng camp tới sáng thật luôn trời . Mai tui cũng cố dậy sớm xem truyền_hình trực_tiếp,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
mng bình_tĩnh nó phải còn sống để truy_tố vụ kia chứ,"[0,0,0,0,0,0,0,0,0,0,0,0]"
Mn tập_luyện đã vất_vả lắm rồi lại gặp mấy bà kiểu gì kg biết,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mn ơi cho e hỏi pháo ở Bến Bạch_Đằng trưng_bày tới khi nào hết ạ,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mn liệu có ổn khôngggg 🤩 🤩,"[0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mn giữ sức_khoẻ nha 🥲 🥲 🥲,"[0,0,0,0,0,0,0,0,0]"
Mn đỉnh quá,"[0,0,0,0,0,0]"
Mn đi như này các lực_lượng chức_năng chắc hok dám về ngủ nghỉ lun quá .,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mn cứ bảo nó sống trả nghiệp Chứ loại nó mà sợ nghiệp đã chẳng chơ chơ như_vậy,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Mn cố_gắng xem diễu_binh văn_minh , lịch_sự chứ đừng như vài trường_hợp hum gì nhe","[0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mn có vi deo thằng này bị băn ko cho em xem với cho nó đã cai nư với ah .,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mn cho hỏi ông áo vàng sao bị bắn,"[0,0,0,0,0,0,0,0,0,0,0,0]"
Mn cho em kinh_nghiệm mắc tè làm ntn với ạ 🤣,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mn cho em hỏi lỡ mắc đi vs thì sao ạ 😂,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mn chia_sẻ nhiều thêm nữa để mong tìm lại công_lí cho 2 bố con,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mn chia_sẻ bài đăng này mong bác tô lâm đọc được . lấy lại công_bằng cho gia_đình đã mất,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Mn cẩn_thận nhé , đông quá cũng sợ í , k chen_lấn xô_đẩy nhau nhé","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
MMA vn 🤣 🤣 🤣,"[0,0,0,0,0,0,0]"
Minhtam Pham_haha,"[0,0,0,0,0]"
Mình xúc_động quá !,"[0,0,0,0,0]"
Mình xem video thấy chú ấy quay lại b ắ n lần hai mà do ko nổ ý số người tên t thật may luôn Mong hai bố con chú yên_nghỉ,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Mình xem mấy ngày_nay mình đã khóc rất nhiều sự thương_tiếc tình_cảm_cha thương con , chú đã mất rồi , rất ngưỡng_mộ chú đi tìm công_lý cho con , mong chú yên_nghỉ nhé ,","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mình xem hình_ảnh xe_tải đi xai . đáng_ra bit xai nhân lỗi đã ko như_vậy,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mình vẫn k hiểu sao nhà nó và cả gđ sao đâm chết bé mà k thắp cho bé nén hương ác thế nhỉ,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Mình vẫn chưa hiểu lắm thứ nhất con ông này bị xe_máy quẹt phải té_ra đường ko may xe_tải tới làm bị bị qua_đời sao ko ai nhắc tới cái thằng đi xe_máy làm bí té_ra nhỉ,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Mình và bạn Mình bị môi_giới lừa gần 4 tỷ , chạy khắp , nộp đơn lên công_an quận nam từ liêm thì ko hiểu sao lại bị đình_chỉ điều_tra . Trong lúc môi_giới vẫn hoạt_động bình_thường . Pháp_luật chỉ áp_dụng cho quan_chức thôi","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
mình ước gì phát súng thứ 2 nổ,"[0,0,0,0,0,0,0,0,0,0]"
Mình ủng_hộ nguoi cha,"[0,0,0,0,0,0]"
Mình tưởng khối than Quảng_ninh đang tiến vào lễ_đài,"[0,0,0,0,0,0,0,0,0]"
Minh_Tuấn_zừaaaaaa,"[0,0]"
Minh_Trực,"[0,0]"
minh tin vào quả_báo ? mô phạt,"[0,0,0,0,0,0,0,0]"
Mình tin ở luật nhân_quả rồi sẽ phải trả_giá thôi,"[0,0,0,0,0,0,0,0,0,0]"
"Mình tin cuộc_đời luôn có quả_báo đến sớm hay muộn , cho_nên cứ đúng lương_tâm mà sống","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
