text,labels
"Giờ thì hắn là tội nhân và cũng là nhân chứng bằng chứng trong một vụ án, sau khi hắn hồi phục khoẻ mạnh sẽ chia ra làm hai vụ án. Gây tai nạn chết ng và hối lộ.","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giờ thì cả gia đình nó chết hết mới đền mạng cho cha con anh phúc đủ,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
"Giờ thế giới di động có như ngày trước đâu, làm gì còn lãi vài trăm tỷ","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giở thật,"[0,0,0,0,0]"
Giờ tao đã tin mấy pha bắn súng trong fim..bắn găm đầu vẫn ko chết là có thật.,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giờ sống nhưng mà di chứng nó để lại thì sống đéo bằng chết,"[0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0]"
Giờ sống ko bằng chết,"[1,1,1,1,1,1,0]"
Giờ sống khung khung đien đien cũng thế .,"[0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giờ sống không bằng chết.cảm giác như anh ấy đã chịu đựng,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Giờ sống cũng làm dc gì. Bắn vô não thì chỉ có chờ người thân nuôi thôi, thành phế nhân rồi.","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
"Giờ sống cũng hay , điên điên mát mát , tan nát nhà cửa cũng dc kkkkkk","[1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0]"
Giờ sống chắc cũng thực vật. Cái giá nó ko phải chết liền mà là chết dần chết mòn,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
"Giờ ra đó còn kịp không ta , ở nhà nằm cập nhật tin tức thấy đã quá 🫤","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giở quá,"[0,0,0,0,0]"
Giờ nó về mà bị đơ luôn thì vui hả mọi người kkk,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
Giờ nó sẽ sống không bằng chết,"[0,0,0,0,0,0,0,0,0]"
Giờ nhiều con rẻ tiền vl 😌😌,"[0,0,0,0,0,0,0,0,0,0,0]"
"Giờ nhiều cái hay ghê: gái nghành dạy về gia đình, thầy phong thủy online dạy làm kinh tế, bb3 dạy người ta cách yêu, mẹ đơn thân dạy người ta bỏ chồng.. không biết bao giờ mới qua cái nạn này.","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giờ người ta chiếu phim BAO THANH THIÊN chỉ là để lòe thiên hạ...💣,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giờ nguoi cha làm vậy chắc vụ này bộ cấp cao vào điều tra lại rồi.mấy a bao che chuẩn bị lên thớt😎😎,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Giờ nằm bẹp 1 chỗ k thì cũng dặt dẹo phần đời còn lại 🤣 giờ nhà có tiền lại để thằng khác nó tiêu giúp, vk nó hưởng giúp 🤣🤣","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]"
"Giờ này, nhiều cẩu quan đang ngồi bó gối mà run.","[0,0,0,0,0,1,1,0,0,0,0,0,0,0,0]"
Giờ này thì 2 bạn nổi tiếng thật rồi Thật đáng buồn với ý tưởng của 2 bạn,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Giờ này mấy thằng CSGT và mấy thằng VKS bao che cho tài xế đang ngồi trên đống lửa, ăn ngủ không yên","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
giờ này mấy thằng csgt và mấy thằng vks bao che cho tài xế đang ngồi trên đống lửa ăn ngủ không yên,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Giờ MXH rần rần rồi cần gì ra mắt nữa 😂 Về là cưới luôn í chứ, nhà tài trợ hứa tặng áo cưới, nhẫn rồi","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Giờ muốn đưa TGDĐ đi lên thì phải thay đổi hết bộ máy hoạt động , phải có người trẻ tài năng điều hành may ra","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giờ mới thấy 1 mạng ng dc cứu sống mà ai cũng chửi rủa kkk! Quá tuyệt!,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giờ mới biết Concert Quốc gia có thêm môn đấu vật nữa nè,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giờ mới bắt đầu trả giá này,"[0,0,0,0,0,0,0,0,0]"
Giờ mớ đi,"[0,0,0,0,0]"
Giờ miếng thịt bịt miệng hết rồi. Ko có tiền có mà kiện củ khoai,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giờ mày sống ko bằng chết nữa.Tao cầu mong mày sống đời thực vật để trả báo .ở đời quả báo nhanh lắm... Chỉ tội nghiệp 2 Cha Con thôi,"[0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
giờ mà sống chắc cũng không được bình thường đâu nhỉ ?,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giờ mà so sánh với mấy con thú trong Thảo Cầm Viên sợ chẳng khác gì sỉ nhục mấy con thú vì bị mang ra so sánh,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
Giờ mà nó sống nó bỏ đi biệt tích chỗ nào nó làm ăn rồi vài năm nó về lắng xuống thì chỉ lâu lâu có ai nhắc lại thôi chứ nó cũng ko còn ảnh hưởng mấy chỉ có giờ lật lại vụ án cho ra nhẽ nhốt cụ nó vào trung thân ấy cho nó trả nghiệp,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0]"
Giờ luật pháp là để lấy lại công lý.nhưng công lý ở đâu,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giờ làm ăn khó khăn đấy,"[0,0,0,0,0,0,0,0]"
Giờ lại mất tiền đến mấy chục củ Cho chừa cái tội đăng tin tào lao vớ vẩn,"[0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0]"
Giờ là mất tiền bằng cái điện thoại gòi. Đúng như mong ước nhé 😆,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giờ em đi xe máy từ Hà nội vào TP HCM liệu có kịp hông mn chứ e mới đi lính về mà em thấy tự hào quá k ngủ nổi😓🇻🇳🇻🇳🇻🇳,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giờ đúng ngơ thật lun á,"[1,1,1,1,1,1,1,1,0]"
Giờ đay vk và con chú ấy càng đau thêm nữa hầu như mất tất cả,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giờ diễn gì cũng phải cân nhắc nội dung😊,"[0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Giờ dễ mua súng cũng có lợi cho những người thấp cổ bé họng, dau lòng cho GĐ hai cha con, người cha la tấm gương sáng còn nhà nước mình là do bộ phận tiếp tay thêm vụ án mạng","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giờ có tiền mới luật sư đúng cục tẩy thành sai Nếu mà đúng tình hợp lý đâu có chuyện thương tâm như thế này mình nói mất công tội nghiệp Nhưng cuộc sống già hay vậy lắm,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
giờ có sống thì xh cũng không công nhận loại người này nữa vây sống không bằng chết đâu,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giờ có sống cũng ko bằng chết,"[0,0,0,1,1,1,1,1,0]"
Giờ có đt nữa toàn bọn dở dở ương ương ,"[0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giờ chuyển sang đi dạy với đi bám một số doanh nghiệp với đề xuất không nhận lương mà nhận cổ phần…Nói chung giờ ai mà dính vào cái đám lâu nhâu hết thời này quá dây phải cứt!,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
giờ câu like view còn đóng chửi bố mẹ lên thì thua rồi vì đồng tiền mà mất đạo đức thì phải lên xem lại,"[0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giờ call video cũng làm giả được thì ba cái tin nhắn như gì cũng giả đơn giản thôi 😂,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giờ cái tiền trả bệnh viện.Nằm 1 chỗ ko làm dc gì. Tôn gấp vạn lần. Gắng sống tới 100 năm rồi cả gia đình trả nghiệp nha.,"[0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0]"
"Giờ các đối thủ mạnh lên rồi, FPT, Media, Nguyễn Kim quy luật rồi, ngày xưa ông cũng nuốt trọn HC rồi còn gì","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giờ cả 2 bên là nạn nhân.mong pháp luật tìm ra kẻ lấy tay che công lí,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giống y mấy con mụ ở xóm t. Lúc éo nào cũng cầm đt quay quay xong nhảy như mấy con điên. Xem mà bực cả mình,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
Giống wỉ hết sức,"[1,1,1,1,1,1,0]"
Giống vụ bình thuận học sinh có nồng độ cồn,"[0,0,0,0,0,0,0,0,0,0,0,0]"
giống vụ bình thuận học sinh có nồng độ cồn,"[0,0,0,0,0,0,0,0,0,0,0,0]"
Giống trong phim vậy Chắc trời bắt sống để trả nghiệp,"[1,1,1,1,1,1,1,1,1,1,1,1,0]"
Giồng thứ mất nết,"[1,1,1,1,1,1,0]"
Giống tâm thần thì tự ái,"[0,0,0,0,0,0,0,0]"
giống t lúc đi coi diễu binh gặp gđ loz kia mỏ bài hãi nó la luôn ông can thì bt loại ko có văn hoá roài,"[0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0]"
Giống t lúc đi coi diễu binh gặp gđ loz kia mỏ bài hãi nó la luôn ông c.an thì bt loại ko có văn hoá roài,"[0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0]"
Giống pim thật vai ác hay sống dai,"[0,0,0,0,0,0,0,0,0,0,0]"
"Giống phim hàn thế ,túm tóc nhau","[0,0,0,0,0,0,0,0,0,0]"
"Giống phim điện ảnh thế , mấy vai ác ác thường nằm tập cuối mới có kết.","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
giống numbr pitbull cắn ko nhã,"[0,0,0,0,0,0,0,0,0,0,0]"
Giống như phim Mỹ mà tôi đã từng xem cha vì muốn đòi công lý cho con những pháp luật đều làm ngơ nên ông ta đã tự mình đi Báo Thù khi gi.ết kẻ thù xong ông ta cũng tự s.át ngoài đời cũng giống trong phim vậy,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giống như phim hành động. Mok tiếc vák ông bố chỉ bắn có 1 thằng tài xế,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giống ng diên,"[1,1,1,1,0]"
Giông mẹ ck cô tiên mt the,"[0,0,0,0,0,0,0,0,0,0,0]"
giông mẹ ck cô tiên mt the,"[0,0,0,0,0,0,0,0,0,0]"
Giống mấy phim Hàn quốc vãi,"[0,0,0,0,0,0,0,0]"
giống mấy nhân vật đóng vai ác trong phim quá vậy đúng là ở ác thường sống dai,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
giống mấy con khỉ :))),"[0,0,0,0,0,0,0,0,0,0]"
Giống m quá Giang Hí,"[0,0,0,0,0,0,0,0]"
Giống lưu hưng vậy chèn,"[0,0,0,0,0,0,0]"
Giống kiểu đang là thành phố tự kiên phấn đấu lên nông thôn mới á,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giống hành hương đi vía Bà quá ta 😆👌,"[0,0,0,0,0,0,0,0,0,0,0,0]"
Giống hai con trâu đang húc nhau,"[0,0,0,0,0,0,0,0,0]"
giống hai con trâu đang húc nhau,"[0,0,0,0,0,0,0,0,0]"
Giống đời ác nó hay sống dai hơn đỉa,"[0,0,0,0,0,0,0,0,0,0,0]"
giống Đặng Tươi 😳,"[0,0,0,0,0,0]"
Giống dở.,"[0,0,1,1,0]"
Giống dở vđ tưởng là hay,"[0,0,0,0,0,0,0,0,0]"
Giống dở sống dai,"[1,1,1,1,1,0]"
Giống con tâm thần quá!,"[1,1,1,1,1,1,1,0]"
Giống con khùng ko cơ chứ đây là phá hoại chứ yêu nước gì,"[1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]"
Giống còn điên hơn,"[1,1,1,1,1,0]"
Giống con điên,"[1,1,1,1,0]"
Giống Châu Giang z,"[0,0,0,0,0,0]"
Giống cá dọn bể🤪🤪,"[0,0,0,0,0,0,0,0,0]"
Giông bi rain ha,"[0,0,0,0,0,0,0]"
giống ăn thịt cho chấm chao,"[0,0,0,0,0,0,0,0]"
Giống 2 pitbull cắn ko nhã,"[0,0,0,0,0,0,0,0,0]"
giống 2 con vượng hơn là người,"[0,0,0,0,0,0,0,0,0]"
Giòng thứ nứng lôz,"[1,1,1,1,1,1,1,1,0]"
giong le giang vay,"[0,0,0,0,0,0,0]"
giong le giang vay,"[0,0,0,0,0,0,0]"
giọng điệu quy cũ chẳng có gì mớita khinh,"[0,0,0,0,0,0,0,0,0,0,0,0]"
"Giọng điệu quy cũ chẳng có gì mới,ta khinh 😏","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giỏi như ông ấy ko rút mới lạ. Thời điểm này tiền nằm trong túi chắc kèo,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giỏi ko vào cuộc đi,"[0,0,0,0,0,0,0]"
Gio xa hoi nay co quyen the co tien se doi trang thay den cau mong cho no song k bang chet de tra nghiep,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0]"
gio thi noi tieng ca nuoc no song day coi pl sử no lai nhu the nao,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
gió tầng nào thì mây tầng ý họ có độc thân chưa chắc đến duoc 🤣,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Gió tầng nào gặp mây tầng đó,thứ hãm như v mà cứ đòi vớ đc công tử😌","[0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0]"
"Gió tầng nào gặp Mây tầng đó, mấy em có cửa chắc, ảo tưởng","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
gio nay di kịp k v tr,"[0,0,0,0,0,0,0,0,0]"
Gió lùa qua não bộ phải ko :))),"[1,1,1,1,1,1,1,1,1,1,1,1,0]"
Gió lùa hộp sọ chắc luôn,"[0,0,0,0,0,0,0,0]"
Gio lai it roi rut thoi no bung roi,"[0,0,0,0,0,0,0,0,0,0,0,0,0]"
gio ko có bao thanh thiên nhưng còn nhân quả,"[0,0,0,0,0,0,0,0,0,0,0,0]"
Giiong ro bot,"[1,1,1,1,1,1,0]"
Giết thì giết cho chết cuối cùng mình hai mạng mà bên đó không chết,"[1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0]"
Giết thằng đó rồi tìm thằng trường công an cho nó đi luôn là mới xứng đáng,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
"Giết nó ko chết, mà mình lại chết","[1,1,1,0,0,0,0,0,0,0,0,0]"
Giết no chưa chết mà vội tự sát oan uổng quá,"[0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giêt ngươi mà ai cŭng muôn hăn chêt khi ko phäi kë thù cüa mọi ngươi hăn ko chêt vì nghiêp quá lơn nên chưa chêt đươc trä nghiêp xong rôi cŭng chêt à,"[1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giết người dấu tay đây mà,"[1,1,1,1,1,0,0,0]"
Giết một thằng hơi phí gặp tôi tìm xem nó nấp bóng thằng nào thì thịt luôn mới thỏa mãn,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
Giết mẹ lũ công an chó đẻ đi. Nhục nhã. Đọc qua là biết sai rồi,"[1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giết mẹ lũ công an chó đẻ đi,"[1,1,1,1,1,1,1,1,1,0]"
Giết hết lũ chó làm việc công lý đi,"[1,1,1,1,1,1,1,1,1,1,0]"
Giết giết giết nợ máu chả bằng máu 😏,"[1,1,1,1,0,0,0,0,0,0,0]"
"giết đi kẻ con ông cháu cha, tội cho người thấp cổ bé họng","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giết chết hết bọn chó đi dân nghèo đỡ khổ,"[1,1,1,1,1,1,0,0,0,0,0,0]"
Giết cả nhà nó đi,"[1,1,1,1,1,1,0]"
giết cả nhà nó đi,"[1,1,1,1,1,1,0]"
Giết,"[1,1,0]"
Giet luon thang truong cong an huyen,"[0,0,0,0,0,0,0,0,0,0,0,0,0]"
Gieo nhân nào thì gặt quả đó Ác giả ác báo luật nhân quả Ko xót mổ ai,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
gieo nhân nào gặp quả đó tin tôi đianh con bác tôi bị mất oan bọn nó còn tạo hiện trường giả tai nạn sau còn yểm phần mộ nữa sau rồi cũng không thoát đk từng thằng numbr anh cho đi hết rồi,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Gieo nhân nào gặp quả đó tin tôi đi.Anh con Bác tôi bị mất oan bọn nó còn tạo hiện trường giả tai nạn sau còn yểm phần mộ nữa sau rồi cũng không thoát đk từng thằng 1 Anh cho đi hết rồi,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
gieo nhân nào .gặt quả náy.sống không có tình người.vô tâm.,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Gieo hạt sẽ gặt hái nhiều,"[0,0,0,0,0,0,0,0]"
Gieo Gió Gặp Bão,"[0,0,0,0,0,0]"
Giầu sang Phú quý dân đen biết kêu ai,"[0,0,0,0,0,0,0,0,0,0,0,0]"
Giận anh vì anh làm chưa tới nơi tới chốn... Mong anh và cháu siêu thoát.,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giặc ngoài chưa tới mà giặc trong đã bùng lửa rồi,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
giặc ngoài chưa tới mà giặc trong đã bùng lửa rồi,"[0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Giặc đến nhà đàn bà cũng đánh, mấy bà này làm xấu hổ quá","[0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0]"
giặc đến nhà đàn bà cũng đánh mấy bà này làm xấu hổ quá,"[0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0]"
Giàu vậy mà ko chịu bồi thường cho con người ta,"[0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giàu thường hay quên cách ăn mặc á :)),"[1,1,1,1,1,1,1,1,1,0,0,0,0]"
Giàu thì nói gì cũng được chị ơi,"[1,1,1,1,1,1,1,0,0,0]"
Giàu mà thất đức,"[1,1,1,1,1,0]"
Giàu mà ăn mặc lạ lùng ghê k bằng ăn mặc quê mùa như mình :)),"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0]"
Giàu không có đức cũng không tồn tại. Có tài mà không có đức sự nghiệp làm trưởng cũng bị về vườn,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giàu gớm lắm ✅,"[0,0,0,0,0,0]"
Giàu có mà vô đạo đức thì bố không gánh nghiệp thì đoi con phải gánh tuong chết một mạng người mà không một nen hương đồ vô đạo đức,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
Giáo viên tổng phụ trách đội vừa mặc áo xanh vừa đeo khăn quàng,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giao cho fe và vp bank ah,"[0,0,0,0,0,0,0,0,0,0]"
Giành zai quánh luôn chứ ko có gì hết,"[0,0,0,0,0,0,0,0,0,0,0]"
Giành trai,"[0,0,0,0]"
giành trai,"[0,0,0,0]"
giành ck à mà đấm nhau v,"[0,0,0,0,0,1,1,0,0]"
giành ck à mà đấm nhau v,"[0,0,0,0,0,1,1,0,0]"
Giành chổ xong rồi quánh lộn un ne Bao Bao,"[0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giang Huỳnh m ở đâu :)(,"[0,0,0,0,0,0,0,0,0,0]"
Giang Đặng 😆,"[0,0,0,0,0]"
Giai quyet thich dang ko nhan hl thi dau phai bat suc den vay,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giai hơn đỉa,"[1,1,1,1,0]"
giải cứu Nhật Uyên và Khánh Quỳnh Nguyễn,"[0,0,0,0,0,0,0,0,0,0]"
Già xấu mất nết,"[1,1,1,1,1,0]"
Già vô ý thức,"[1,1,1,1,1,0]"
Giả vài bác tay,"[0,0,0,0,0,0]"
Gia Thiên móc mắt nè e,"[0,0,0,1,1,0,0,0]"
Già thì chưa hẳn. Trẻ thì qua rồi. Chẳng biết đâu mà lần ?,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"gia thế không phải dạng vừa,viện tối cao vào thì phim này sẽ có hồi kết","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Gia thế có khủng hok mà tui thấy có đẹp lắm đâu mà nhiều bà bâu vào thế 🤔,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Giá TGDD 10tr500, giá ngoài 9tr200","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Giả sử đặt tình huống 50 năm về trước mấy bà nội này là....,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
già rùi ko lên nết . tưởng vậy là oai . mấy con khùng ko có ý thức,"[1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0]"
Già rồi. Còn nốn lừng,"[0,0,0,0,0,0,0,0,0,0]"
Già rồi ý thức rớt bồn cầu xả còn kg trôi luôn á 😒😒😒,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Già rồi vô duyên,"[1,1,1,1,1,0]"
Già rồi vẫn còn nứng sản vậy à,"[1,1,1,1,1,1,1,1,1,1,0]"
Già rồi mất nết- ảnh hưởng ngta,"[0,0,0,0,0,0,0,0,0,0,0,0]"
"già rồi mất nết , tuổi này khó dạy","[1,1,1,1,1,0,1,1,1,1,0]"
Già rồi mất nết,"[1,1,1,1,1,0]"
Già rồi mà ý thức kém cứ như xổng chuồng ra ý,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
Già rồi mà vô ý thức! Phạt thật nặng làm gương,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
Già rồi mà vô duyên,"[1,1,1,1,1,1,0]"
Già rồi mà thiếu ý thức quá!,"[0,0,0,0,0,0,0,0,0,0]"
Già rồi mà thiếu ý thức .,"[0,0,0,0,0,0,0,0,0]"
Già rồi mà sao vô duyên quá vậy 2 bà thím 💩💩💩💩💩,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Già rồi mà ngu ...cứ tưởng mình hay,"[0,0,0,0,0,0,0,0,0,0,0]"
Già rồi mà mất nết,"[1,1,1,1,1,1,0]"
Già rồi mà không nên nết,"[1,1,1,1,1,1,1,0]"
Già rồi mà học chơi đá,"[0,0,0,0,0,0,0,0]"
Già rồi mà còn ngu ha ta,"[1,1,1,1,1,1,1,1,0]"
già rồi mà còn chẳng nên nết.ngay cả ý thức tối thiểu cũng ko có.chán chẳng buồn nói.,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
Già rồi mà cái nết ko thể chấp nhận đc.,"[0,0,0,0,0,0,0,0,0,0,0,0,0]"
Già rồi khó dạy lắm,"[1,1,1,1,1,1,0]"
Già rồi kg nên nết,"[1,1,1,1,1,1,0]"
Già rồi điên ngu,"[1,1,1,1,1,0]"
Già rồi còn vô ý thức ko nên nết bảo sao giới trẻ ko học theo,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
Già rồi còn vô ý thức,"[0,0,0,0,0,0,0,0]"
Già rồi còn vô duyên 😔,"[0,0,0,0,1,1,0,0]"
Già rồi còn tưng tửng 😡,"[0,0,0,0,0,0,0,0,0]"
Già rồi còn nứng. Bố con điên,"[1,1,1,1,1,1,1,1,1,1,0]"
